Player Name,Club,Nationality,Position,Appearances,Minutes,Goals,Assists,Shots,Shots On Target,Conversion %,Big Chances Missed,Hit Woodwork,Offsides,Touches,Passes,Successful Passes,Passes%,Crosses,Successful Crosses,Crosses %,fThird Passes,Successful fThird Passes,fThird Passes %,Through Balls,Carries,Progressive Carries,Carries Ended with Goal,Carries Ended with Assist,Carries Ended with Shot,Carries Ended with Chance,Possession Won,Dispossessed,Clean Sheets,Clearances,Interceptions,Blocks,Tackles,Ground Duels,gDuels Won,gDuels %,Aerial Duels,aDuels Won,aDuels %,Goals Conceded,xGoT Conceded,Own Goals,Fouls,Yellow Cards,Red Cards,Saves,Saves %,Penalties Saved,Clearances Off Line,Punches,High Claims,Goals Prevented,Goals Per 90,Assists Per 90,Shots Per 90,Shots On Target Per 90,Big Chances Missed Per 90,Touches Per 90,Passes Per 90,Successful Passes Per 90,Crosses Per 90,Successful Crosses Per 90,fThird Passes Per 90,Successful fThird Passes Per 90,Through Balls Per 90,Carries Per 90,Progressive Carries Per 90,Possession Won Per 90,Dispossessed Per 90,Clearances Per 90,Interceptions Per 90,Blocks Per 90,Tackles Per 90,Ground Duels Per 90,gDuels Won Per 90,Aerial Duels Per 90,aDuels Won Per 90,Goals Conceded Per 90
Matt O'Riley,Brighton & Hove Albion,Denmark,MID,21,937,0.0866083585131549,-0.5218314052908772,0.2003950564973245,0.4772760211471732,0.8422782858405754,-0.03626740190064285,0.5106531587504555,-0.06146515185792483,-0.41604940413852926,1.4396371957290217,1.5437958183541254,1.1063158530941135,-0.33966342460091664,-0.19896598737056145,1.4593294680230653,-0.17402234963170246,-0.23501214086503566,0.7695062995182302,-0.5156203358104511,1.1571393104577263,0.7715041760227483,-0.35282393532700934,-0.42153813856957967,-0.5179560678618547,-0.23637561805955382,0.3384830900905146,-0.5511001962758677,-0.7145101005727227,-0.5121372260536281,1.7887529063374847,2.076751406065286,-0.29638845303735867,-0.13190955507598312,0.024263473023692597,1.3024717196906719,1.29994808444025,1.7664911905799145,1.633653811682604,-0.20506763667259303,-0.20583463875273084,3.4004705362308405,0.11343965156628782,-0.6389682719702193,-0.30076400330123915,-0.22376225547110024,-0.2198238274146465,-0.1332185912175843,-0.3081052510416673,-0.16538077621219838,-0.20953522206487576,-0.10792527111095584,0.19,0.0,2.11,0.96,0.19,53.21,131.59,118.91,0.58,0.19,11.33,7.59,0.0,31.7,13.74,6.53,0.38,0.86,3.17,1.92,1.54,6.92,4.23,8.45,5.57,0.0
Pervis Estupiñán,Brighton & Hove Albion,Ecuador,DEF,30,2403,-0.21571398611040443,-0.06644437148113658,0.4691826979090103,1.1156634639509289,1.1102434127256042,-0.3044552949027654,-0.503435446259283,0.18352360944813004,1.570605128242258,0.5796491344161441,0.62435706083352,1.0824198728704735,0.446542690002523,1.1442038012451208,1.851148798079103,1.575255968129574,1.7663653951069316,1.1999243540882676,1.2136638935828266,0.7932026838486907,0.4495321108595406,1.8626738485140997,-0.42153813856957967,2.48888973287873,1.392490698214592,0.21454484768395424,0.9167590942788131,0.2729194318581056,0.6338946121896462,-0.049751947787333814,-0.45412642022610006,1.693359284588868,0.45259626173671874,0.35925367716871925,0.7695623338078738,-0.44272736776187666,-0.5280099104338755,0.020166836595138866,-0.20506763667259303,-0.20583463875273084,-0.21212765159852123,1.4444017430120872,0.8163515612507057,-0.30076400330123915,-0.22376225547110024,-0.2198238274146465,-0.1332185912175843,-0.3081052510416673,-0.16538077621219838,-0.20953522206487576,-0.10792527111095584,0.04,0.04,1.05,0.6,0.04,74.94,31.91,28.28,0.97,0.37,16.37,13.6,0.26,10.11,4.27,2.28,1.01,2.13,0.34,0.04,2.43,4.91,2.28,0.45,0.11,0.0
Simon Adingra,Brighton & Hove Albion,Cote D’Ivoire,MID,29,1091,0.0866083585131549,0.3889426623286041,0.6931723990854152,2.1796425352905215,0.9762608492830898,0.5001083841036023,0.5106531587504555,0.4285123707541849,-0.363877412272275,0.5481051707772547,0.5196590656707182,0.9629399717522727,0.9968869702249309,0.9763075776681605,0.8062972512630028,1.553321443768931,1.70294145910782,1.1730232256776403,0.47254208098570755,1.2299266357795333,1.1156812111972119,1.8626738485140997,6.546239328374648,3.6343547998275243,2.840371868236055,0.6394759645064468,-0.04054044303945695,-0.7145101005727227,-0.5837642159438328,-0.35616942347480357,-0.5873305163466993,-0.012138776233611938,0.8884989047834795,0.6154226568090337,0.579237553135446,-0.30514772679855084,-0.4028553049240323,0.3349935634414736,-0.20506763667259303,-0.20583463875273084,-0.21212765159852123,-0.08620466215058206,-1.0027982302754506,-0.30076400330123915,-0.22376225547110024,-0.2198238274146465,-0.1332185912175843,-0.3081052510416673,-0.16538077621219838,-0.20953522206487576,-0.10792527111095584,0.16,0.16,2.72,2.14,0.33,48.84,68.72,57.75,3.3,0.74,35.72,29.2,0.33,28.21,14.35,7.01,0.99,0.49,0.41,0.0,1.9,14.44,6.1,1.48,0.49,0.0
Solly March,Brighton & Hove Albion,England,MID,8,162,-0.5180363307339637,-0.5218314052908772,-0.6955637482082948,-0.5867030501924196,-0.631529912027083,-0.572643187904888,-0.503435446259283,0.18352360944813004,-1.0036707862110772,-0.8348486034961564,-0.8128608727649419,-1.0443223670334958,-0.5755252589819485,-0.534758434524482,-0.6956768472851413,-0.82109081827067,-0.7917333568572378,-1.0328693039938024,-0.5156203358104511,-0.8445121358919694,-0.8161511797820347,-0.35282393532700934,-0.42153813856957967,-0.5179560678618547,-0.5983459105649196,-0.8654884075732144,-0.806380072894073,-0.7145101005727227,-0.7031425324275071,-0.7391912680841408,-0.5873305163466993,-0.7024594198998539,-0.8452047891525006,-0.8427699965281411,-1.019490604512948,-0.7178866496885282,-0.6531645159437185,-0.9636666847996569,-0.20506763667259303,-0.20583463875273084,-0.21212765159852123,-0.8182338124457716,-0.2751383136649881,-0.30076400330123915,-0.22376225547110024,-0.2198238274146465,-0.1332185912175843,-0.3081052510416673,-0.16538077621219838,-0.20953522206487576,-0.10792527111095584,0.0,0.0,1.11,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0
Tariq Lamptey,Brighton & Hove Albion,Ghana,DEF,15,860,0.0866083585131549,0.3889426623286041,-0.5163719872671709,-0.5867030501924196,-0.631529912027083,-0.572643187904888,-0.503435446259283,-0.5514426744700346,-0.41330350982977904,-0.8348486034961564,-0.8128608727649419,-1.0443223670334958,-0.5755252589819485,-0.534758434524482,-0.6956768472851413,-0.82109081827067,-0.7917333568572378,-1.0328693039938024,-0.5156203358104511,-0.8445121358919694,-0.8161511797820347,-0.35282393532700934,-0.42153813856957967,-0.5179560678618547,-0.5983459105649196,-0.8654884075732144,-0.4872802271213163,-0.3853669230957799,-0.2256292664928095,-0.7391912680841408,-0.5873305163466993,-0.2557813563511091,-0.8452047891525006,-0.8427699965281411,-1.019490604512948,-0.7178866496885282,-0.6531645159437185,-0.9636666847996569,-0.20506763667259303,-0.20583463875273084,-0.21212765159852123,0.04689154699399786,-1.0027982302754506,-0.30076400330123915,-0.22376225547110024,-0.2198238274146465,-0.1332185912175843,-0.3081052510416673,-0.16538077621219838,-0.20953522206487576,-0.10792527111095584,0.21,0.21,0.63,0.0,0.0,58.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,2.2,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0
Yankuba Minteh,Brighton & Hove Albion,Gambia,MID,32,1841,1.2958977370073923,1.2997167299480854,0.7379703393206961,0.2644802068792546,0.3063480320705179,1.5728599561120926,0.5106531587504555,0.9184898933662946,0.10292462021526314,0.659339147819654,0.6510074596022332,0.9868359519759129,0.2893014670818351,0.47261890693727965,1.0675101379670278,0.5827187408104799,0.46265115512519234,0.850209684750112,1.9547857061799456,0.5869719287702372,0.416224655842657,0.7549249565935451,-0.42153813856957967,-0.08840666775605686,-0.05539047180687094,1.2237562501373742,0.9805790634333644,-0.3853669230957799,-0.05849962341566534,0.7928961103532081,0.2118940603768963,1.0030386409226262,1.1956121305664245,1.1868765344681969,0.8837572022113306,0.1305211362519808,0.014326713442111304,0.7285269719993918,-0.20506763667259303,-0.20583463875273084,-0.21212765159852123,0.44618017442773766,1.1801815195559369,-0.30076400330123915,-0.22376225547110024,-0.2198238274146465,-0.1332185912175843,-0.3081052510416673,-0.16538077621219838,-0.20953522206487576,-0.10792527111095584,0.29,0.2,1.66,0.39,0.39,45.56,44.0,37.59,1.08,0.29,12.51,8.7,0.49,11.54,5.43,5.77,1.37,1.37,0.98,0.29,2.35,10.07,5.04,1.81,0.78,0.0
Yasin Ayari,Brighton & Hove Albion,Sweden,MID,34,1966,0.0866083585131549,-0.06644437148113658,0.4691826979090103,-0.3739072359245011,-0.631529912027083,-0.03626740190064285,0.5106531587504555,0.18352360944813004,0.6218986445690555,0.3920455611953812,0.42828626989227286,1.0585238926468332,0.05343963270080319,0.3047226833603194,1.3287230246710529,0.23176635104019241,0.3005677631274626,1.1461220972670132,0.47254208098570755,0.4474628885701069,0.005432710634426462,-0.35282393532700934,-0.42153813856957967,-0.23158980112465613,-0.05539047180687094,1.1352289341326884,0.5976592485060565,-0.3853669230957799,-0.13012661330587,0.25666552790013597,0.6115063487386941,1.449716704471371,0.6606407050090364,0.6351279629352118,0.845692246076845,-0.30514772679855084,-0.31941890125080363,0.7678803128551837,-0.20506763667259303,-0.20583463875273084,-0.21212765159852123,1.5109498475843772,0.45252160294547444,-0.30076400330123915,-0.22376225547110024,-0.2198238274146465,-0.1332185912175843,-0.3081052510416673,-0.16538077621219838,-0.20953522206487576,-0.10792527111095584,0.09,0.05,1.28,0.09,0.09,59.97,33.83,29.85,0.73,0.23,8.79,7.1,0.18,9.75,3.39,5.17,1.01,1.14,0.6,0.41,2.7,6.96,3.43,0.82,0.37,0.0
Benoît Badiashile,Chelsea,France,DEF,5,333,-0.5180363307339637,-0.5218314052908772,-0.7851596286788567,-0.5867030501924196,-0.631529912027083,-0.572643187904888,-0.503435446259283,-0.5514426744700346,-0.707114200866053,-0.8348486034961564,-0.8128608727649419,-1.0443223670334958,-0.5755252589819485,-0.534758434524482,-0.6956768472851413,-0.82109081827067,-0.7917333568572378,-1.0328693039938024,-0.5156203358104511,-0.8445121358919694,-0.8161511797820347,-0.35282393532700934,-0.42153813856957967,-0.5179560678618547,-0.5983459105649196,-0.8654884075732144,-0.806380072894073,-0.7145101005727227,-0.44051023616342344,-0.7391912680841408,-0.5873305163466993,-0.5806381298411053,-0.8452047891525006,-0.8427699965281411,-1.019490604512948,-0.7178866496885282,-0.6531645159437185,-0.9636666847996569,-0.20506763667259303,-0.20583463875273084,-0.21212765159852123,-0.9513300215903516,-1.0027982302754506,-0.30076400330123915,-0.22376225547110024,-0.2198238274146465,-0.1332185912175843,-0.3081052510416673,-0.16538077621219838,-0.20953522206487576,-0.10792527111095584,0.0,0.0,0.0,0.0,0.0,92.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24,0.0,0.0,2.43,0.0,0.0,0.0,0.0,0.0
Christopher Nkunku,Chelsea,France,MID,27,911,0.38893070313671424,-0.5218314052908772,0.3347888772031674,1.8604488138886437,1.7801562299381761,1.0364841701078473,-0.503435446259283,0.18352360944813004,-0.5094098106360369,0.07328550758134167,0.058987886954389945,0.9629399717522727,2.333437365050778,1.312100024822081,0.28387147785495254,0.9062529751299636,0.9700426431180854,1.0923198404457584,0.22550147678666788,1.096483206022887,0.5605569609158191,1.8626738485140997,0.5738586424224529,2.059340332772932,3.021357014488738,0.49783225889894933,0.27855940273329977,-0.7145101005727227,-0.5121372260536281,0.1800611589782685,-0.1877182279849015,-0.45881683978235677,0.8092438787749775,0.9307075548278824,1.036017026749273,0.26810077721530656,0.05604491527872567,0.6104669494320164,-0.20506763667259303,-0.20583463875273084,-0.21212765159852123,0.11343965156628782,-0.2751383136649881,-0.30076400330123915,-0.22376225547110024,-0.2198238274146465,-0.1332185912175843,-0.3081052510416673,-0.16538077621219838,-0.20953522206487576,-0.10792527111095584,0.3,0.0,2.47,2.27,0.59,48.01,54.04,45.25,7.31,1.09,31.12,24.7,0.3,31.61,12.25,7.61,1.68,0.89,1.19,0.3,1.19,16.5,8.89,4.25,1.68,0.0
Cole Palmer,Chelsea,England,MID,37,3195,4.016798838619426,3.121264865187048,4.859380840966545,-0.3739072359245011,6.067598260098637,3.181987314124828,5.581096183799148,1.1634786546723495,1.5760969168597583,0.9365939861193655,1.0450526413967784,1.1541078135413938,-0.5755252589819485,-0.534758434524482,-0.6956768472851413,-0.333047651246364,-0.48166078086158093,0.2852859881269378,-0.021539127412371784,0.5202502138919141,0.4717370808707963,-0.35282393532700934,-0.42153813856957967,-0.5179560678618547,-0.4173607643122367,0.23225031088489143,1.5549587858243266,0.9312057868119911,-0.27338059308627927,0.25666552790013597,2.4763636944270835,0.43453928731513286,-0.5479984416206184,-0.5274850985092925,0.9979520706147874,0.0846612559308722,-0.11082789206773179,0.4924069268646408,-0.20506763667259303,-0.20583463875273084,-0.21212765159852123,0.04689154699399786,1.5440114778611682,-0.30076400330123915,-0.22376225547110024,-0.2198238274146465,-0.1332185912175843,-0.3081052510416673,-0.16538077621219838,-0.20953522206487576,-0.10792527111095584,0.42,0.23,3.55,0.06,0.39,56.48,30.06,27.49,0.0,0.0,2.51,1.24,0.06,6.34,3.27,1.75,1.04,0.54,0.37,0.65,0.96,0.85,0.45,0.99,0.37,0.0
Enzo Fernández,Chelsea,Argentina,MID,36,2946,1.2958977370073923,2.665877831377307,1.5891312037910346,5.797171377845138,2.0481213568232053,0.5001083841036023,-0.503435446259283,-0.06146515185792483,2.0181859005685445,-0.21227037378123542,-0.33125009501605335,0.5806042881740313,-0.4575943417914326,-0.3668622109475217,1.4593294680230653,0.2537008754008354,0.0891546431304238,0.6888029142863481,-0.26857973161141147,-0.2318854811000928,-0.3165393545287813,6.293669416196318,0.5738586424224529,1.3434246659299358,0.12559467444581193,-0.2635026587413499,0.9805790634333644,1.5894921417658767,-0.2495049297895444,-0.35616942347480357,-0.45412642022610006,1.693359284588868,0.2544586967154639,-0.11367366985955367,0.23665294792507593,1.7585468876513357,1.7247729887433,1.1220603805573102,-0.20506763667259303,-0.20583463875273084,-0.21212765159852123,2.5091714161687264,1.9078414361663996,-0.30076400330123915,-0.22376225547110024,-0.2198238274146465,-0.1332185912175843,-0.3081052510416673,-0.16538077621219838,-0.20953522206487576,-0.10792527111095584,0.18,0.21,1.62,1.83,0.12,71.09,11.46,7.73,0.09,0.03,5.99,3.82,0.03,3.09,1.37,1.04,0.86,0.61,0.15,0.03,1.99,3.39,1.13,3.3,1.74,0.0
Filip Jørgensen,Chelsea,Denmark,GKP,6,540,-0.5180363307339637,-0.5218314052908772,-0.7851596286788567,-0.5867030501924196,-0.631529912027083,-0.572643187904888,-0.503435446259283,-0.5514426744700346,-0.8855973309348176,-0.8348486034961564,-0.8128608727649419,-1.0443223670334958,-0.5755252589819485,-0.534758434524482,-0.6956768472851413,-0.82109081827067,-0.7917333568572378,-1.0328693039938024,-0.5156203358104511,-0.8445121358919694,-0.8161511797820347,-0.35282393532700934,-0.42153813856957967,-0.5179560678618547,-0.5983459105649196,-0.8654884075732144,-0.806380072894073,-0.3853669230957799,-0.727018195724242,-0.7391912680841408,-0.5873305163466993,-0.9461020000173511,-0.8452047891525006,-0.8427699965281411,-1.019490604512948,-0.7178866496885282,-0.6531645159437185,-0.9636666847996569,-0.20506763667259303,-0.20583463875273084,-0.21212765159852123,-0.8847819170180616,-1.0027982302754506,-0.30076400330123915,0.8515210927525709,-0.2198238274146465,-0.1332185912175843,-0.3081052510416673,-0.16538077621219838,0.11177117575356946,-0.10792527111095584,0.0,0.0,0.0,0.0,0.0,35.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jadon Sancho,Chelsea,England,MID,31,1764,0.38893070313671424,-0.5218314052908772,0.2899909369678864,-0.2675093287905418,3.7898946815758925,0.23192049110147972,-0.503435446259283,0.9184898933662946,0.2676782787402766,0.16957760711058278,0.12371028396412201,0.8912520310813526,0.13206024416114714,0.47261890693727965,1.4593294680230653,-0.08080062109896986,-0.19977662086552922,0.6350006574650934,-0.5156203358104511,-0.20155742888267317,-0.11669462442747992,-0.35282393532700934,-0.42153813856957967,-0.5179560678618547,-0.05539047180687094,0.0551956788755195,0.5338392793515051,0.2729194318581056,-0.5598885526470978,-0.432773792396671,-0.1877182279849015,-0.4182097430961072,-0.21116458108448508,-0.1727895882380878,0.9979520706147874,0.9559989820319356,1.0989999611940846,1.318827084836269,-0.20506763667259303,-0.20583463875273084,-0.21212765159852123,-0.5520413941566118,-0.2751383136649881,-0.30076400330123915,-0.22376225547110024,-0.2198238274146465,-0.1332185912175843,-0.3081052510416673,-0.16538077621219838,-0.20953522206487576,-0.10792527111095584,0.15,0.0,1.22,0.15,0.15,53.67,30.87,25.1,0.92,0.31,6.89,4.29,0.0,5.41,3.21,2.65,1.07,0.36,0.2,0.15,0.66,3.27,1.73,3.72,2.14,0.0
João Félix,Chelsea,Portugal,FWD,12,364,-0.21571398611040443,-0.06644437148113658,0.11079917602676258,-0.5867030501924196,-0.631529912027083,0.5001083841036023,-0.503435446259283,-0.3064539131639797,-0.7702697699673082,-0.8348486034961564,-0.8128608727649419,-1.0443223670334958,-0.5755252589819485,-0.534758434524482,-0.6956768472851413,-0.82109081827067,-0.7917333568572378,-1.0328693039938024,-0.5156203358104511,-0.8445121358919694,-0.8161511797820347,-0.35282393532700934,-0.42153813856957967,-0.5179560678618547,-0.5983459105649196,-0.8654884075732144,-0.5511001962758677,-0.7145101005727227,-0.6792668691307723,-0.7391912680841408,-0.5873305163466993,-0.6212452265273549,-0.8452047891525006,-0.8427699965281411,-1.019490604512948,-0.7178866496885282,-0.6531645159437185,-0.9636666847996569,-0.20506763667259303,-0.20583463875273084,-0.21212765159852123,-0.9513300215903516,-0.2751383136649881,-0.30076400330123915,-0.22376225547110024,-0.2198238274146465,-0.1332185912175843,-0.3081052510416673,-0.16538077621219838,-0.20953522206487576,-0.10792527111095584,0.25,0.25,4.95,0.0,0.99,73.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.49,0.0,0.0,1.98,0.0,0.0,0.0,0.0,0.0
Josh Acheampong,Chelsea,England,DEF,4,169,-0.5180363307339637,-0.5218314052908772,-0.6955637482082948,-0.5867030501924196,-0.631529912027083,-0.3044552949027654,-0.503435446259283,-0.5514426744700346,-0.9858224732042008,-0.8348486034961564,-0.8128608727649419,-1.0443223670334958,-0.5755252589819485,-0.534758434524482,-0.6956768472851413,-0.82109081827067,-0.7917333568572378,-1.0328693039938024,-0.5156203358104511,-0.8445121358919694,-0.8161511797820347,-0.35282393532700934,-0.42153813856957967,-0.5179560678618547,-0.5983459105649196,-0.8654884075732144,-0.806380072894073,-0.7145101005727227,-0.7031425324275071,-0.7391912680841408,-0.5873305163466993,-0.8648878066448521,-0.8452047891525006,-0.8427699965281411,-1.019490604512948,-0.7178866496885282,-0.6531645159437185,-0.9636666847996569,-0.20506763667259303,-0.20583463875273084,-0.21212765159852123,-0.9513300215903516,-0.6389682719702193,-0.30076400330123915,-0.22376225547110024,-0.2198238274146465,-0.1332185912175843,-0.3081052510416673,-0.16538077621219838,-0.20953522206487576,-0.10792527111095584,0.0,0.0,1.07,0.0,0.53,74.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,1.07,0.0,0.0,0.0,0.0,0.0
Kiernan Dewsbury-Hall,Chelsea,England,MID,13,259,-0.5180363307339637,-0.06644437148113658,-0.7403616884435757,-0.5867030501924196,-0.631529912027083,-0.572643187904888,-0.503435446259283,-0.5514426744700346,-0.9116833268679447,-0.8348486034961564,-0.8128608727649419,-1.0443223670334958,-0.5755252589819485,-0.534758434524482,-0.6956768472851413,-0.82109081827067,-0.7917333568572378,-1.0328693039938024,-0.5156203358104511,-0.8445121358919694,-0.8161511797820347,-0.35282393532700934,-0.42153813856957967,-0.5179560678618547,-0.5983459105649196,-0.8654884075732144,-0.6149201654304189,-0.7145101005727227,-0.5598885526470978,-0.7391912680841408,-0.5873305163466993,-0.6212452265273549,-0.8452047891525006,-0.8427699965281411,-1.019490604512948,-0.7178866496885282,-0.6531645159437185,-0.9636666847996569,-0.20506763667259303,-0.20583463875273084,-0.21212765159852123,-0.6851376033011918,-1.0027982302754506,-0.30076400330123915,-0.22376225547110024,-0.2198238274146465,-0.1332185912175843,-0.3081052510416673,-0.16538077621219838,-0.20953522206487576,-0.10792527111095584,0.0,0.35,0.35,0.0,0.0,67.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,2.43,0.0,0.0,2.78,0.0,0.0,0.0,0.0,0.0
Levi Colwill,Chelsea,England,DEF,35,3149,0.0866083585131549,-0.06644437148113658,-0.02359464467908031,-0.16111142165658252,0.3063480320705179,0.7682962771057248,-0.503435446259283,0.6735011320602398,2.894126185059866,1.4529188646296067,1.3363034279405728,0.9151480113049926,1.3113694160663067,1.8157886955529619,1.1981165813190402,1.6465431723016637,1.5549522751098928,0.9578141983926215,0.22550147678666788,0.7022185271964319,0.6826842959777255,-0.35282393532700934,0.5738586424224529,-0.5179560678618547,0.8495352594565434,2.4454332110020407,-0.2958203196576623,2.576921674196705,2.0425587466970043,2.4015878577124243,0.8779145409798926,0.9624315442363768,1.1956121305664245,1.206581840594375,0.9218221583458163,1.0018588623530442,1.0572817593574704,1.200767062268894,-0.20506763667259303,-0.20583463875273084,-0.21212765159852123,2.043334684162697,2.271671394471631,-0.30076400330123915,-0.22376225547110024,-0.2198238274146465,-0.1332185912175843,1.803542932926833,-0.16538077621219838,-0.20953522206487576,-0.10792527111095584,0.06,0.03,0.49,0.11,0.14,84.74,39.38,32.27,1.37,0.4,12.86,9.52,0.09,7.29,3.86,5.34,0.23,3.32,1.17,0.31,1.34,5.89,2.97,2.14,1.17,0.0
Malo Gusto,Chelsea,France,DEF,32,1858,-0.5180363307339637,-0.5218314052908772,0.2003950564973245,-0.3739072359245011,-0.631529912027083,-0.03626740190064285,-0.503435446259283,-0.06146515185792483,1.0969383599828444,2.024030627354761,2.270970984757586,1.2018997739886736,-0.14311189595005672,-0.031069763793601164,1.0675101379670278,2.041364610793237,2.5626881470957774,1.4151333813732867,0.47254208098570755,1.945668668110637,2.1926222567431135,-0.35282393532700934,-0.42153813856957967,-0.5179560678618547,-0.23637561805955382,0.9581743021233163,0.27855940273329977,0.6020626093350484,0.22800833614515323,-0.049751947787333814,0.3450981564974956,0.8812173508638776,-0.30032648534404977,-0.271316118868978,0.9979520706147874,0.7954894009080554,0.6400997409913267,0.885940335422559,-0.20506763667259303,-0.20583463875273084,-0.21212765159852123,0.3796320698554477,0.45252160294547444,-0.30076400330123915,-0.22376225547110024,-0.2198238274146465,-0.1332185912175843,-0.3081052510416673,-0.16538077621219838,-0.20953522206487576,-0.10792527111095584,0.0,0.0,1.07,0.1,0.1,80.22,83.41,78.47,0.53,0.15,25.29,23.06,0.19,22.28,13.13,4.99,0.82,1.94,0.44,0.34,2.18,2.66,1.4,3.2,1.5,0.0
Marc Cucurella,Chelsea,Spain,DEF,36,2989,0.993575392383833,-0.06644437148113658,0.2899909369678864,0.15808229974529533,2.0481213568232053,-0.03626740190064285,-0.503435446259283,0.18352360944813004,2.0099482176422936,2.05557459099365,1.9759129983896897,0.9629399717522727,-0.06449128448971277,-0.031069763793601164,0.8062972512630028,0.87883481967916,0.6317816511228234,0.7157040426969755,1.2136638935828266,1.508944716179794,1.2378085462591182,-0.35282393532700934,0.5738586424224529,-0.5179560678618547,-0.23637561805955382,1.7195092197636157,-0.35964028881221366,2.2477784967197625,1.1830348680145484,1.4057310617281473,2.4763636944270835,1.774573477961367,0.7002682180132873,1.1080553099634847,1.4166665880941287,2.217145690862422,2.2253914107826724,1.161413721413102,-0.20506763667259303,-0.20583463875273084,-0.21212765159852123,1.5109498475843772,1.9078414361663996,2.949800801608307,-0.22376225547110024,-0.2198238274146465,-0.1332185912175843,-0.3081052510416673,-0.16538077621219838,-0.20953522206487576,-0.10792527111095584,0.15,0.03,0.72,0.21,0.06,69.89,52.42,44.11,0.39,0.09,9.33,6.08,0.21,11.68,5.57,4.4,0.21,2.41,0.84,0.69,2.02,4.7,2.98,3.85,2.08,0.0
Marc Guiu,Chelsea,Spain,DEF,3,71,-0.5180363307339637,-0.5218314052908772,-0.7851596286788567,-0.5867030501924196,-0.631529912027083,-0.572643187904888,-0.503435446259283,-0.5514426744700346,-1.145084343111714,-0.8348486034961564,-0.8128608727649419,-1.0443223670334958,-0.5755252589819485,-0.534758434524482,-0.6956768472851413,-0.82109081827067,-0.7917333568572378,-1.0328693039938024,-0.5156203358104511,-0.8445121358919694,-0.8161511797820347,-0.35282393532700934,-0.42153813856957967,-0.5179560678618547,-0.5983459105649196,-0.8654884075732144,-0.806380072894073,-0.7145101005727227,-0.727018195724242,-0.7391912680841408,-0.5873305163466993,-0.9054949033311016,-0.8452047891525006,-0.8427699965281411,-1.019490604512948,-0.7178866496885282,-0.6531645159437185,-0.9636666847996569,-0.20506763667259303,-0.20583463875273084,-0.21212765159852123,-0.9513300215903516,-1.0027982302754506,-0.30076400330123915,-0.22376225547110024,-0.2198238274146465,-0.1332185912175843,-0.3081052510416673,-0.16538077621219838,-0.20953522206487576,-0.10792527111095584,0.0,0.0,0.0,0.0,0.0,29.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0
Mathis Amougou,Chelsea,France,MID,1,7,-0.5180363307339637,-0.5218314052908772,-0.7851596286788567,-0.5867030501924196,-0.631529912027083,-0.572643187904888,-0.503435446259283,-0.5514426744700346,-1.1629326561185902,-0.8348486034961564,-0.8128608727649419,-1.0443223670334958,-0.5755252589819485,-0.534758434524482,-0.6956768472851413,-0.82109081827067,-0.7917333568572378,-1.0328693039938024,-0.5156203358104511,-0.8445121358919694,-0.8161511797820347,-0.35282393532700934,-0.42153813856957967,-0.5179560678618547,-0.5983459105649196,-0.8654884075732144,-0.7425601037395216,-0.7145101005727227,-0.727018195724242,-0.7391912680841408,-0.5873305163466993,-0.9461020000173511,-0.8452047891525006,-0.8427699965281411,-1.019490604512948,-0.7178866496885282,-0.6531645159437185,-0.9636666847996569,-0.20506763667259303,-0.20583463875273084,-0.21212765159852123,-0.9513300215903516,-1.0027982302754506,-0.30076400330123915,-0.22376225547110024,-0.2198238274146465,-0.1332185912175843,-0.3081052510416673,-0.16538077621219838,-0.20953522206487576,-0.10792527111095584,0.0,0.0,0.0,0.0,0.0,128.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
